created_at,updated_at,closed_at,title,repository_url,number
20200615,20200619,20200619,moved some text around per instructor's feedback.,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1154
20200615,20200721,20200721,Question from the editing team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1153
20200615,20200710,NaT,[Finished worksheet is not finished]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1152
20200614,20200622,20200622,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1151
20200613,20200625,20200625,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1150
20200613,20200616,20200616,User-submitted feedback for DAI-ORIENTATION,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1149
20200613,20200616,20200616,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1148
20200613,20200710,20200710,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1147
20200612,20200616,20200616,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1146
20200612,20200721,NaT,[Issue with autograding]  User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1145
20200612,20200616,20200616,User-submitted feedback for DABC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1144
20200612,20200710,20200710,User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1143
20200612,20200722,NaT,[Empty out the starter file]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1142
20200612,20200615,NaT,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1141
20200612,20200625,20200625,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1140
20200611,20200612,20200612,User-submitted feedback for DABC-ACE-BEHAVE,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1139
20200611,20200611,20200611,User-submitted feedback for DAI-ORIENTATION,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1138
20200611,20200611,20200611,Move duplicated autograding content,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1137
20200611,20200611,20200611,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1136
20200611,20200611,20200611,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1135
20200611,20200611,20200611,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1134
20200611,20200722,NaT,[Unhelpful labelled ribbon]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1133
20200611,20200611,20200611,User-submitted feedback for DABC-CAPSTONE-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1132
20200610,20200722,20200622,[There is an issue with the cells]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1131
20200610,20200611,20200611,[The autograding thing shows up at the bottom of the page]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1130
20200610,20200611,20200611,[Autograding issue]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1129
20200610,20200611,20200611,[Autograding issue]  User-submitted feedback for DABC-MARKETING-ECOMMERCE,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1128
20200610,20200611,20200611,[Autograding issue]  User-submitted feedback for DABC-WAY,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1127
20200610,20200610,20200610,Copyedit 0601,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1126
20200609,20200629,20200629,Python updates,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1125
20200609,20200609,20200609,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1124
20200606,20200617,20200617,[Having issues with grad plan]  User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1123
20200606,20200710,20200710,[Issue with grad plan]  User-submitted feedback for DABC-CAPSTONE-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1122
20200605,20200608,NaT,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1121
20200605,20200722,NaT,[Clean up images etc]  User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1120
20200604,20200610,NaT,[Out of date orientation screensot]  User-submitted feedback for DABC-ORIENTATION,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1119
20200604,20200710,20200710,[Student's activity is not submitting]  User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1118
20200604,20200605,20200605,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1117
20200604,20200604,20200604,User-submitted feedback for DABC-SQL-EXAM,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1116
20200603,20200603,20200603,"Revert ""updated intro_python and Python_modules""",https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1115
20200603,20200722,20200722,User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1114
20200603,20200603,20200603,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1113
20200601,20200722,NaT,[Make the lesson clearer]  User-submitted feedback for DABC-RETAIL-SALES,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1112
20200601,20200601,20200601,updated intro_python and Python_modules,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1111
20200601,20200601,20200601,User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1110
20200601,20200601,NaT,[Tableau parameters is not working]  User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1109
20200531,20200601,NaT,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1108
20200529,20200722,NaT,[Redo assignment for more realistic]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1107
20200529,20200601,20200601,Splitting long gif into three shorter gifs.,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1106
20200528,20200529,20200529,[Student can't submit work]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1105
20200528,20200528,20200528,Copyedit 0527,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1104
20200528,20200528,20200528,User-submitted feedback for DABC-SQL-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1103
20200527,20200601,20200601,matching text to screenshot for t-test confidence intervals,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1102
20200527,20200601,20200601,updating case statement approaches in the ORDER BY,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1101
20200527,20200527,20200527,Fix Kaltura player,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1100
20200527,20200527,20200527,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1099
20200526,20200526,20200526,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1098
20200526,20200526,20200526,[Specify where to get the data for these questions]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1097
20200526,20200526,20200526,[Image is broken -- recheck it]  User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1096
20200526,20200526,20200526,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1095
20200525,20200526,20200526,[Autograding question is confusing]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1094
20200524,20200529,NaT,[Formulas for model are different]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1093
20200523,20200722,NaT,[Data validation range protection]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1092
20200523,20200722,NaT,[Preparing to build your model]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1091
20200523,20200722,NaT,[Checking data quality]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1090
20200522,20200601,20200601,[Break down GIFs]  User-submitted feedback for DABC-CAREERS-PROFESSIONAL-BRANDING,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1089
20200522,20200601,20200601,[GIFs for GH portfolio are too fast]  User-submitted feedback for DABC-CAREERS-PROFESSIONAL-BRANDING,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1088
20200522,20200721,20200721,[SQL Questions are confusing]  User-submitted feedback for DABC-SQL-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1087
20200522,20200522,20200522,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1086
20200521,20200521,20200521,Patch view data,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1085
20200521,20200522,20200522,[Question not clear]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1084
20200521,20200722,NaT,[Fix images]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1083
20200722,20200722,NaT,[Issue w VLOOKUP() in model]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1282
20200722,20200722,20200722,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1281
20200721,20200721,20200721,fix/updating descriptive stats text,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1280
20200720,20200721,20200721,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1279
20200720,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1278
20200717,20200717,20200717,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1277
20200717,20200731,20200731,[User sees download warning-test]User-submitted feedback for DABC-RETAIL-SALES,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1276
20200717,20200717,20200717,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1275
20200717,20200717,20200717,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1274
20200717,20200717,NaT,Student feedback on Excel Foundations IV assignments,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1273
20200716,20200720,20200716,Copyedit 0710 careers,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1272
20200716,20200717,NaT,User-submitted feedback for DA-SUPPORT-NETWORK,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1271
20200716,20200718,20200716,Copyedit quickreview,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1270
20200716,20200717,20200717,User-submitted feedback for DABC-WAY,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1269
20200716,20200716,20200716,Fix files,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1268
20200716,20200716,NaT,Feedback for descriptive statistics in Excel,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1267
20200716,20200717,NaT,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1266
20200716,20200721,20200721,User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1265
20200715,20200720,NaT,"Create a new ""Getting SQL data into Python"" checkpoint for DA.",https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1264
20200715,20200715,NaT,[rewrite c.i. function]  User-submitted feedback for DABC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1263
20200715,20200715,NaT,[More complicated conditional logic]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1262
20200714,20200714,20200714,changed text to match screenshot (line 82),https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1261
20200714,20200714,20200714,replacing ab-viz-5.png,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1260
20200714,20200714,20200714,removed reference to cohen's D.,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1259
20200714,20200714,20200714,Bugfix/one sample ttest error bars,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1258
20200714,20200714,20200714,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1257
20200714,20200714,NaT,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1256
20200713,20200714,20200714,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1255
20200713,20200714,NaT,User-submitted feedback for DABC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1254
20200713,20200714,20200714,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1253
20200713,20200713,20200713,User-submitted feedback for DABC-CAREERS-PROFESSIONAL-BRANDING,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1252
20200713,20200713,20200713,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1251
20200712,20200713,20200713,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1250
20200711,20200713,20200713,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1249
20200711,20200711,20200711,Copyedit quickreview,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1248
20200710,20200716,20200716,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1247
20200710,20200719,NaT,[fix drill questions]  User-submitted feedback for DABC-STATS-EXCEL,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1246
20200710,20200710,NaT,[Provide a completed file]  User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1245
20200710,20200710,NaT,Student feedback about PivotTable and chart challenge,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1244
20200710,20200710,NaT,[Explain how to download/re-upload Tableau workbooks]  User-submitted feedback for DABC-TABLEAU-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1243
20200709,20200709,20200709,Copyedit 0708,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1242
20200709,20200710,20200710,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1241
20200709,20200710,20200710,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1240
20200709,20200709,20200709,Closes https://github.com/Thinkful-Ed/data-analytics-bootcamp/issues/1181,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1239
20200709,20200709,20200709,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1238
20200709,20200709,20200709,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1237
20200709,20200709,20200709,User-submitted feedback for DABC-WAY,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1236
20200709,20200709,20200709,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1235
20200709,20200709,20200709,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1234
20200709,20200709,20200709,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1233
20200709,20200709,20200709,Copyedit 0629,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1232
20200709,20200709,20200709,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1231
20200709,20200709,20200709,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1230
20200709,20200709,20200709,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1229
20200709,20200709,20200709,User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1228
20200709,20200709,20200709,User-submitted feedback for DABC-TABLEAU-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1227
20200708,20200709,20200709,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1226
20200708,20200709,20200709,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1225
20200708,20200708,20200708,User-submitted feedback for DAI-ORIENTATION,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1224
20200707,20200708,20200708,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1223
20200707,20200708,20200708,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1222
20200707,20200717,20200717,User-submitted feedback for DABC-CAPSTONE-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1221
20200707,20200717,NaT,Set correct answers to Excel-70,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1220
20200707,20200709,20200709,[Reading pandas from databases]  User-submitted feedback for DABC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1219
20200707,20200707,20200707,User-submitted feedback for DABC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1218
20200706,20200706,20200706,User-submitted feedback for DABC-CAPSTONE-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1217
20200706,20200708,20200708,[Autograding went wonky]  User-submitted feedback for DABC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1216
20200705,20200706,20200706,User-submitted feedback for DABC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1215
20200705,20200706,20200706,User-submitted feedback for DABC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1214
20200704,20200706,20200706,User-submitted feedback for DABC-WAY,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1213
20200703,20200706,NaT,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1212
20200703,20200706,NaT,[Removing redundant behavioral script]  User-submitted feedback for DABC-ACE-BEHAVE,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1211
20200702,20200702,20200702,kick tires,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1210
20200701,20200706,20200706,User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1209
20200630,20200706,20200706,User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1208
20200630,20200706,20200706,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1207
20200630,20200706,NaT, [Autograding question]  User-submitted feedback for DABC-TABLEAU-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1206
20200630,20200630,20200630,Copyedit 0619,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1205
20200629,20200710,20200710,[Re-upload the file when you can]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1204
20200629,20200629,20200629,User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1203
20200629,20200629,20200629,[Fix the Advanced JOIN SQL Drill]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1202
20200629,20200710,20200710,[Re-upload this file when you can]  User-submitted feedback for DABC-EXCEL-FOUNDATIONS-4,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1201
20200629,20200629,20200629,User-submitted feedback for DABC-ART-PRESENT-DATA,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1200
20200629,20200629,20200629,Update objects & modules changes,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1199
20200629,20200629,20200629,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1198
20200628,20200629,20200629,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1197
20200628,20200629,20200629,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1196
20200627,20200706,20200706,[Checking in with student]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1195
20200627,20200629,20200629,User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1194
20200627,20200706,NaT,[Fix a drill solution]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1193
20200627,20200720,NaT,[Potentially fix assignment question]  User-submitted feedback for DABC-SQL-3,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1192
20200627,20200629,20200629,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1191
20200627,20200629,20200629,User-submitted feedback for DABC-EXCEL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1190
20200627,20200629,20200629,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1189
20200626,20200706,20200706,User-submitted feedback for DAI-ORIENTATION,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1188
20200625,20200626,20200626,User-submitted feedback for DABC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1187
20200625,20200803,NaT,[Change the SQL ordering] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1186
20200625,20200720,20200720,[Question about SQL and '' in strings]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1185
20200625,20200707,NaT,[Question about Tableau aggregations]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1184
20200625,20200707,20200707,Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-analytics-bootcamp,1183
